era,year,date,time,location,country,raceId,round,circuitRef,grand_prix_title,grand_prix_name,driverId,constructorId,position
1977,1981,1981-05-03,\N,Imola,Italy,486,4,imola,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,119,21,2
1977,1981,1981-05-03,\N,Imola,Italy,486,4,imola,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,199,3,3
1977,1981,1981-05-03,\N,Imola,Italy,486,4,imola,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,212,34,4
1977,1981,1981-05-03,\N,Imola,Italy,486,4,imola,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,202,6,5
1977,1981,1981-05-17,\N,Heusden-Zolder,Belgium,487,5,zolder,Belgian Grand Prix,Zolder,199,3,1
1977,1981,1981-05-17,\N,Heusden-Zolder,Belgium,487,5,zolder,Belgian Grand Prix,Zolder,172,27,2
1977,1981,1981-05-17,\N,Heusden-Zolder,Belgium,487,5,zolder,Belgian Grand Prix,Zolder,95,32,3
1977,1981,1981-05-17,\N,Heusden-Zolder,Belgium,487,5,zolder,Belgian Grand Prix,Zolder,203,6,4
1977,1981,1981-05-17,\N,Heusden-Zolder,Belgium,487,5,zolder,Belgian Grand Prix,Zolder,173,32,5
1977,1981,1981-05-31,\N,Monte-Carlo,Monaco,488,6,monaco,Monaco Grand Prix,Circuit de Monaco,203,6,1
1977,1981,1981-05-31,\N,Monte-Carlo,Monaco,488,6,monaco,Monaco Grand Prix,Circuit de Monaco,178,3,2
1977,1981,1981-05-31,\N,Monte-Carlo,Monaco,488,6,monaco,Monaco Grand Prix,Circuit de Monaco,172,27,3
1977,1981,1981-05-31,\N,Monte-Carlo,Monaco,488,6,monaco,Monaco Grand Prix,Circuit de Monaco,202,6,4
1977,1981,1981-05-31,\N,Monte-Carlo,Monaco,488,6,monaco,Monaco Grand Prix,Circuit de Monaco,158,25,5
1977,1981,1981-06-21,\N,Madrid,Spain,489,7,jarama,Spanish Grand Prix,Jarama,203,6,1
1977,1981,1981-06-21,\N,Madrid,Spain,489,7,jarama,Spanish Grand Prix,Jarama,172,27,2
1977,1981,1981-06-21,\N,Madrid,Spain,489,7,jarama,Spanish Grand Prix,Jarama,187,1,3
1977,1981,1981-06-21,\N,Madrid,Spain,489,7,jarama,Spanish Grand Prix,Jarama,199,3,4
1977,1981,1981-06-21,\N,Madrid,Spain,489,7,jarama,Spanish Grand Prix,Jarama,173,32,5
1977,1981,1981-07-05,\N,Dijon,France,490,8,dijon,French Grand Prix,Dijon-Prenois,117,4,1
1977,1981,1981-07-05,\N,Dijon,France,490,8,dijon,French Grand Prix,Dijon-Prenois,187,1,2
1977,1981,1981-07-05,\N,Dijon,France,490,8,dijon,French Grand Prix,Dijon-Prenois,137,34,3
1977,1981,1981-07-05,\N,Dijon,France,490,8,dijon,French Grand Prix,Dijon-Prenois,163,4,4
1977,1981,1981-07-05,\N,Dijon,France,490,8,dijon,French Grand Prix,Dijon-Prenois,202,6,5
1977,1981,1981-07-18,\N,Silverstone,UK,491,9,silverstone,British Grand Prix,Silverstone Circuit,187,1,1
1977,1981,1981-07-18,\N,Silverstone,UK,491,9,silverstone,British Grand Prix,Silverstone Circuit,199,3,2
1977,1981,1981-07-18,\N,Silverstone,UK,491,9,silverstone,British Grand Prix,Silverstone Circuit,172,27,3
1977,1981,1981-07-18,\N,Silverstone,UK,491,9,silverstone,British Grand Prix,Silverstone Circuit,158,25,4
1977,1981,1981-07-18,\N,Silverstone,UK,491,9,silverstone,British Grand Prix,Silverstone Circuit,212,34,5
1977,1981,1981-08-02,\N,Hockenheim,Germany,492,10,hockenheimring,German Grand Prix,Hockenheimring,137,34,1
1977,1981,1981-08-02,\N,Hockenheim,Germany,492,10,hockenheimring,German Grand Prix,Hockenheimring,117,4,2
1977,1981,1981-08-02,\N,Hockenheim,Germany,492,10,hockenheimring,German Grand Prix,Hockenheimring,172,27,3
1977,1981,1981-08-02,\N,Hockenheim,Germany,492,10,hockenheimring,German Grand Prix,Hockenheimring,212,34,4
1977,1981,1981-08-02,\N,Hockenheim,Germany,492,10,hockenheimring,German Grand Prix,Hockenheimring,158,25,5
1977,1981,1981-08-16,\N,Spielburg,Austria,493,11,osterreichring,Austrian Grand Prix,A1-Ring,172,27,1
1977,1981,1981-08-16,\N,Spielburg,Austria,493,11,osterreichring,Austrian Grand Prix,A1-Ring,163,4,2
1977,1981,1981-08-16,\N,Spielburg,Austria,493,11,osterreichring,Austrian Grand Prix,A1-Ring,137,34,3
1977,1981,1981-08-16,\N,Spielburg,Austria,493,11,osterreichring,Austrian Grand Prix,A1-Ring,178,3,4
1977,1981,1981-08-16,\N,Spielburg,Austria,493,11,osterreichring,Austrian Grand Prix,A1-Ring,199,3,5
1977,1981,1981-08-30,\N,Zandvoort,Netherlands,494,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,117,4,1
1977,1981,1981-08-30,\N,Zandvoort,Netherlands,494,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,137,34,2
1977,1981,1981-08-30,\N,Zandvoort,Netherlands,494,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,178,3,3
1977,1981,1981-08-30,\N,Zandvoort,Netherlands,494,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,212,34,4
1977,1981,1981-08-30,\N,Zandvoort,Netherlands,494,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,173,32,5
1977,1981,1981-09-13,\N,Monza,Italy,495,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,117,4,1
1977,1981,1981-09-13,\N,Monza,Italy,495,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,178,3,2
1977,1981,1981-09-13,\N,Monza,Italy,495,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,199,3,3
1977,1981,1981-09-13,\N,Monza,Italy,495,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,173,32,4
1977,1981,1981-09-13,\N,Monza,Italy,495,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,202,6,5
1977,1981,1981-09-27,\N,Montreal,Canada,496,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,172,27,1
1977,1981,1981-09-27,\N,Montreal,Canada,496,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,187,1,2
1977,1981,1981-09-27,\N,Montreal,Canada,496,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,203,6,3
1977,1981,1981-09-27,\N,Montreal,Canada,496,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,152,51,4
1977,1981,1981-09-27,\N,Montreal,Canada,496,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,137,34,5
1977,1981,1981-10-17,\N,Nevada,USA,497,15,las_vegas,Caesars Palace Grand Prix,Las Vegas Street Circuit,178,3,1
1977,1981,1981-10-17,\N,Nevada,USA,497,15,las_vegas,Caesars Palace Grand Prix,Las Vegas Street Circuit,117,4,2
1977,1981,1981-10-17,\N,Nevada,USA,497,15,las_vegas,Caesars Palace Grand Prix,Las Vegas Street Circuit,152,51,3
1977,1981,1981-10-17,\N,Nevada,USA,497,15,las_vegas,Caesars Palace Grand Prix,Las Vegas Street Circuit,95,32,4
1977,1981,1981-10-17,\N,Nevada,USA,497,15,las_vegas,Caesars Palace Grand Prix,Las Vegas Street Circuit,137,34,5
1977,1980,1980-01-13,\N,Buenos Aires,Argentina,498,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,178,3,1
1977,1980,1980-01-13,\N,Buenos Aires,Argentina,498,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,137,34,2
1977,1980,1980-01-13,\N,Buenos Aires,Argentina,498,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,177,56,3
1977,1980,1980-01-13,\N,Buenos Aires,Argentina,498,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,206,25,4
1977,1980,1980-01-13,\N,Buenos Aires,Argentina,498,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,152,51,5
1977,1980,1980-01-27,\N,São Paulo,Brazil,499,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,163,4,1
1977,1980,1980-01-27,\N,São Paulo,Brazil,499,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,173,32,2
1977,1980,1980-01-27,\N,São Paulo,Brazil,499,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,178,3,3
1977,1980,1980-01-27,\N,São Paulo,Brazil,499,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,202,27,4
1977,1980,1980-01-27,\N,São Paulo,Brazil,499,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,117,1,5
1977,1980,1980-03-01,\N,Midrand,South Africa,500,3,kyalami,South African Grand Prix,Kyalami,163,4,1
1977,1980,1980-03-01,\N,Midrand,South Africa,500,3,kyalami,South African Grand Prix,Kyalami,172,27,2
1977,1980,1980-03-01,\N,Midrand,South Africa,500,3,kyalami,South African Grand Prix,Kyalami,202,27,3
1977,1980,1980-03-01,\N,Midrand,South Africa,500,3,kyalami,South African Grand Prix,Kyalami,137,34,4
1977,1980,1980-03-01,\N,Midrand,South Africa,500,3,kyalami,South African Grand Prix,Kyalami,199,3,5
1977,1980,1980-03-30,\N,California,USA,501,4,long_beach,United States Grand Prix West,Long Beach,137,34,1
1977,1980,1980-03-30,\N,California,USA,501,4,long_beach,United States Grand Prix West,Long Beach,119,21,2
1977,1980,1980-03-30,\N,California,USA,501,4,long_beach,United States Grand Prix West,Long Beach,224,56,3
1977,1980,1980-03-30,\N,California,USA,501,4,long_beach,United States Grand Prix West,Long Beach,187,1,4
1977,1980,1980-03-30,\N,California,USA,501,4,long_beach,United States Grand Prix West,Long Beach,222,6,5
1977,1980,1980-05-04,\N,Heusden-Zolder,Belgium,502,5,zolder,Belgian Grand Prix,Zolder,202,27,1
1977,1980,1980-05-04,\N,Heusden-Zolder,Belgium,502,5,zolder,Belgian Grand Prix,Zolder,178,3,2
1977,1980,1980-05-04,\N,Heusden-Zolder,Belgium,502,5,zolder,Belgian Grand Prix,Zolder,199,3,3
1977,1980,1980-05-04,\N,Heusden-Zolder,Belgium,502,5,zolder,Belgian Grand Prix,Zolder,163,4,4
1977,1980,1980-05-04,\N,Heusden-Zolder,Belgium,502,5,zolder,Belgian Grand Prix,Zolder,197,25,5
1977,1980,1980-05-18,\N,Monte-Carlo,Monaco,503,6,monaco,Monaco Grand Prix,Circuit de Monaco,199,3,1
1977,1980,1980-05-18,\N,Monte-Carlo,Monaco,503,6,monaco,Monaco Grand Prix,Circuit de Monaco,172,27,2
1977,1980,1980-05-18,\N,Monte-Carlo,Monaco,503,6,monaco,Monaco Grand Prix,Circuit de Monaco,137,34,3
1977,1980,1980-05-18,\N,Monte-Carlo,Monaco,503,6,monaco,Monaco Grand Prix,Circuit de Monaco,200,21,4
1977,1980,1980-05-18,\N,Monte-Carlo,Monaco,503,6,monaco,Monaco Grand Prix,Circuit de Monaco,203,6,5
1977,1980,1980-06-29,\N,Le Castellet,France,504,7,ricard,French Grand Prix,Circuit Paul Ricard,178,3,1
1977,1980,1980-06-29,\N,Le Castellet,France,504,7,ricard,French Grand Prix,Circuit Paul Ricard,202,27,2
1977,1980,1980-06-29,\N,Le Castellet,France,504,7,ricard,French Grand Prix,Circuit Paul Ricard,172,27,3
1977,1980,1980-06-29,\N,Le Castellet,France,504,7,ricard,French Grand Prix,Circuit Paul Ricard,137,34,4
1977,1980,1980-06-29,\N,Le Castellet,France,504,7,ricard,French Grand Prix,Circuit Paul Ricard,163,4,5
1977,1980,1980-07-13,\N,Kent,UK,505,8,brands_hatch,British Grand Prix,Brands Hatch,178,3,1
1977,1980,1980-07-13,\N,Kent,UK,505,8,brands_hatch,British Grand Prix,Brands Hatch,137,34,2
1977,1980,1980-07-13,\N,Kent,UK,505,8,brands_hatch,British Grand Prix,Brands Hatch,199,3,3
1977,1980,1980-07-13,\N,Kent,UK,505,8,brands_hatch,British Grand Prix,Brands Hatch,206,25,4
1977,1980,1980-07-13,\N,Kent,UK,505,8,brands_hatch,British Grand Prix,Brands Hatch,197,25,5
1977,1980,1980-08-10,\N,Hockenheim,Germany,506,9,hockenheimring,German Grand Prix,Hockenheimring,172,27,1
1977,1980,1980-08-10,\N,Hockenheim,Germany,506,9,hockenheimring,German Grand Prix,Hockenheimring,199,3,2
1977,1980,1980-08-10,\N,Hockenheim,Germany,506,9,hockenheimring,German Grand Prix,Hockenheimring,178,3,3
1977,1980,1980-08-10,\N,Hockenheim,Germany,506,9,hockenheimring,German Grand Prix,Hockenheimring,137,34,4
1977,1980,1980-08-10,\N,Hockenheim,Germany,506,9,hockenheimring,German Grand Prix,Hockenheimring,152,51,5
1977,1980,1980-08-17,\N,Spielburg,Austria,507,10,osterreichring,Austrian Grand Prix,A1-Ring,219,4,1
1977,1980,1980-08-17,\N,Spielburg,Austria,507,10,osterreichring,Austrian Grand Prix,A1-Ring,178,3,2
1977,1980,1980-08-17,\N,Spielburg,Austria,507,10,osterreichring,Austrian Grand Prix,A1-Ring,199,3,3
1977,1980,1980-08-17,\N,Spielburg,Austria,507,10,osterreichring,Austrian Grand Prix,A1-Ring,172,27,4
1977,1980,1980-08-17,\N,Spielburg,Austria,507,10,osterreichring,Austrian Grand Prix,A1-Ring,137,34,5
1977,1980,1980-08-31,\N,Zandvoort,Netherlands,508,11,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,137,34,1
1977,1980,1980-08-31,\N,Zandvoort,Netherlands,508,11,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,163,4,2
1977,1980,1980-08-31,\N,Zandvoort,Netherlands,508,11,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,172,27,3
1977,1980,1980-08-31,\N,Zandvoort,Netherlands,508,11,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,199,3,4
1977,1980,1980-08-31,\N,Zandvoort,Netherlands,508,11,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,197,25,5
1977,1980,1980-09-14,\N,Imola,Italy,509,12,imola,Italian Grand Prix,Autodromo Enzo e Dino Ferrari,137,34,1
1977,1980,1980-09-14,\N,Imola,Italy,509,12,imola,Italian Grand Prix,Autodromo Enzo e Dino Ferrari,178,3,2
1977,1980,1980-09-14,\N,Imola,Italy,509,12,imola,Italian Grand Prix,Autodromo Enzo e Dino Ferrari,199,3,3
1977,1980,1980-09-14,\N,Imola,Italy,509,12,imola,Italian Grand Prix,Autodromo Enzo e Dino Ferrari,173,32,4
1977,1980,1980-09-14,\N,Imola,Italy,509,12,imola,Italian Grand Prix,Autodromo Enzo e Dino Ferrari,177,56,5
1977,1980,1980-09-28,\N,Montreal,Canada,510,13,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,178,3,1
1977,1980,1980-09-28,\N,Montreal,Canada,510,13,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,199,3,2
1977,1980,1980-09-28,\N,Montreal,Canada,510,13,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,202,27,3
1977,1980,1980-09-28,\N,Montreal,Canada,510,13,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,187,1,4
1977,1980,1980-09-28,\N,Montreal,Canada,510,13,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,203,6,5
1977,1980,1980-10-05,\N,New York State,USA,511,14,watkins_glen,United States Grand Prix,Watkins Glen,178,3,1
1977,1980,1980-10-05,\N,New York State,USA,511,14,watkins_glen,United States Grand Prix,Watkins Glen,199,3,2
1977,1980,1980-10-05,\N,New York State,USA,511,14,watkins_glen,United States Grand Prix,Watkins Glen,202,27,3
1977,1980,1980-10-05,\N,New York State,USA,511,14,watkins_glen,United States Grand Prix,Watkins Glen,173,32,4
1977,1980,1980-10-05,\N,New York State,USA,511,14,watkins_glen,United States Grand Prix,Watkins Glen,172,27,5
1977,1979,1979-01-21,\N,Buenos Aires,Argentina,512,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,172,27,1
1977,1979,1979-01-21,\N,Buenos Aires,Argentina,512,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,199,32,2
1977,1979,1979-01-21,\N,Buenos Aires,Argentina,512,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,187,1,3
1977,1979,1979-01-21,\N,Buenos Aires,Argentina,512,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,221,27,4
1977,1979,1979-01-21,\N,Buenos Aires,Argentina,512,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,207,32,5
1977,1979,1979-02-04,\N,São Paulo,Brazil,513,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,172,27,1
1977,1979,1979-02-04,\N,São Paulo,Brazil,513,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,221,27,2
1977,1979,1979-02-04,\N,São Paulo,Brazil,513,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,199,32,3
1977,1979,1979-02-04,\N,São Paulo,Brazil,513,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,202,25,4
1977,1979,1979-02-04,\N,São Paulo,Brazil,513,2,interlagos,Brazilian Grand Prix,Autódromo José Carlos Pace,203,6,5
1977,1979,1979-03-03,\N,Midrand,South Africa,514,3,kyalami,South African Grand Prix,Kyalami,203,6,1
1977,1979,1979-03-03,\N,Midrand,South Africa,514,3,kyalami,South African Grand Prix,Kyalami,222,6,2
1977,1979,1979-03-03,\N,Midrand,South Africa,514,3,kyalami,South African Grand Prix,Kyalami,197,25,3
1977,1979,1979-03-03,\N,Midrand,South Africa,514,3,kyalami,South African Grand Prix,Kyalami,207,32,4
1977,1979,1979-03-03,\N,Midrand,South Africa,514,3,kyalami,South African Grand Prix,Kyalami,199,32,5
1977,1979,1979-04-08,\N,California,USA,515,4,long_beach,United States Grand Prix West,Long Beach,203,6,1
1977,1979,1979-04-08,\N,California,USA,515,4,long_beach,United States Grand Prix West,Long Beach,222,6,2
1977,1979,1979-04-08,\N,California,USA,515,4,long_beach,United States Grand Prix West,Long Beach,178,3,3
1977,1979,1979-04-08,\N,California,USA,515,4,long_beach,United States Grand Prix West,Long Beach,207,32,4
1977,1979,1979-04-08,\N,California,USA,515,4,long_beach,United States Grand Prix West,Long Beach,221,27,5
1977,1979,1979-04-29,\N,Madrid,Spain,516,5,jarama,Spanish Grand Prix,Jarama,221,27,1
1977,1979,1979-04-29,\N,Madrid,Spain,516,5,jarama,Spanish Grand Prix,Jarama,199,32,2
1977,1979,1979-04-29,\N,Madrid,Spain,516,5,jarama,Spanish Grand Prix,Jarama,207,32,3
1977,1979,1979-04-29,\N,Madrid,Spain,516,5,jarama,Spanish Grand Prix,Jarama,222,6,4
1977,1979,1979-04-29,\N,Madrid,Spain,516,5,jarama,Spanish Grand Prix,Jarama,197,25,5
1977,1979,1979-05-13,\N,Heusden-Zolder,Belgium,517,6,zolder,Belgian Grand Prix,Zolder,222,6,1
1977,1979,1979-05-13,\N,Heusden-Zolder,Belgium,517,6,zolder,Belgian Grand Prix,Zolder,172,27,2
1977,1979,1979-05-13,\N,Heusden-Zolder,Belgium,517,6,zolder,Belgian Grand Prix,Zolder,202,25,3
1977,1979,1979-05-13,\N,Heusden-Zolder,Belgium,517,6,zolder,Belgian Grand Prix,Zolder,199,32,4
1977,1979,1979-05-13,\N,Heusden-Zolder,Belgium,517,6,zolder,Belgian Grand Prix,Zolder,119,21,5
1977,1979,1979-05-27,\N,Monte-Carlo,Monaco,518,7,monaco,Monaco Grand Prix,Circuit de Monaco,222,6,1
1977,1979,1979-05-27,\N,Monte-Carlo,Monaco,518,7,monaco,Monaco Grand Prix,Circuit de Monaco,223,3,2
1977,1979,1979-05-27,\N,Monte-Carlo,Monaco,518,7,monaco,Monaco Grand Prix,Circuit de Monaco,199,32,3
1977,1979,1979-05-27,\N,Monte-Carlo,Monaco,518,7,monaco,Monaco Grand Prix,Circuit de Monaco,187,1,4
1977,1979,1979-05-27,\N,Monte-Carlo,Monaco,518,7,monaco,Monaco Grand Prix,Circuit de Monaco,221,27,5
1977,1979,1979-07-01,\N,Dijon,France,519,8,dijon,French Grand Prix,Dijon-Prenois,219,4,1
1977,1979,1979-07-01,\N,Dijon,France,519,8,dijon,French Grand Prix,Dijon-Prenois,203,6,2
1977,1979,1979-07-01,\N,Dijon,France,519,8,dijon,French Grand Prix,Dijon-Prenois,163,4,3
1977,1979,1979-07-01,\N,Dijon,France,519,8,dijon,French Grand Prix,Dijon-Prenois,178,3,4
1977,1979,1979-07-01,\N,Dijon,France,519,8,dijon,French Grand Prix,Dijon-Prenois,197,25,5
1977,1979,1979-07-14,\N,Silverstone,UK,520,9,silverstone,British Grand Prix,Silverstone Circuit,223,3,1
1977,1979,1979-07-14,\N,Silverstone,UK,520,9,silverstone,British Grand Prix,Silverstone Circuit,163,4,2
1977,1979,1979-07-14,\N,Silverstone,UK,520,9,silverstone,British Grand Prix,Silverstone Circuit,197,25,3
1977,1979,1979-07-14,\N,Silverstone,UK,520,9,silverstone,British Grand Prix,Silverstone Circuit,187,1,4
1977,1979,1979-07-14,\N,Silverstone,UK,520,9,silverstone,British Grand Prix,Silverstone Circuit,222,6,5
1977,1979,1979-07-29,\N,Hockenheim,Germany,521,10,hockenheimring,German Grand Prix,Hockenheimring,178,3,1
1977,1979,1979-07-29,\N,Hockenheim,Germany,521,10,hockenheimring,German Grand Prix,Hockenheimring,223,3,2
1977,1979,1979-07-29,\N,Hockenheim,Germany,521,10,hockenheimring,German Grand Prix,Hockenheimring,172,27,3
1977,1979,1979-07-29,\N,Hockenheim,Germany,521,10,hockenheimring,German Grand Prix,Hockenheimring,222,6,4
1977,1979,1979-07-29,\N,Hockenheim,Germany,521,10,hockenheimring,German Grand Prix,Hockenheimring,187,1,5
1977,1979,1979-08-12,\N,Spielburg,Austria,522,11,osterreichring,Austrian Grand Prix,A1-Ring,178,3,1
1977,1979,1979-08-12,\N,Spielburg,Austria,522,11,osterreichring,Austrian Grand Prix,A1-Ring,203,6,2
1977,1979,1979-08-12,\N,Spielburg,Austria,522,11,osterreichring,Austrian Grand Prix,A1-Ring,172,27,3
1977,1979,1979-08-12,\N,Spielburg,Austria,522,11,osterreichring,Austrian Grand Prix,A1-Ring,222,6,4
1977,1979,1979-08-12,\N,Spielburg,Austria,522,11,osterreichring,Austrian Grand Prix,A1-Ring,223,3,5
1977,1979,1979-08-26,\N,Zandvoort,Netherlands,523,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,178,3,1
1977,1979,1979-08-26,\N,Zandvoort,Netherlands,523,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,222,6,2
1977,1979,1979-08-26,\N,Zandvoort,Netherlands,523,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,172,27,3
1977,1979,1979-08-26,\N,Zandvoort,Netherlands,523,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,137,204,4
1977,1979,1979-08-26,\N,Zandvoort,Netherlands,523,12,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,235,27,5
1977,1979,1979-09-09,\N,Monza,Italy,524,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,222,6,1
1977,1979,1979-09-09,\N,Monza,Italy,524,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,203,6,2
1977,1979,1979-09-09,\N,Monza,Italy,524,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,223,3,3
1977,1979,1979-09-09,\N,Monza,Italy,524,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,182,204,4
1977,1979,1979-09-09,\N,Monza,Italy,524,13,monza,Italian Grand Prix,Autodromo Nazionale di Monza,207,32,5
1977,1979,1979-09-30,\N,Montreal,Canada,525,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,178,3,1
1977,1979,1979-09-30,\N,Montreal,Canada,525,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,203,6,2
1977,1979,1979-09-30,\N,Montreal,Canada,525,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,223,3,3
1977,1979,1979-09-30,\N,Montreal,Canada,525,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,222,6,4
1977,1979,1979-09-30,\N,Montreal,Canada,525,14,villeneuve,Canadian Grand Prix,Circuit Gilles Villeneuve,202,25,5
1977,1979,1979-10-07,\N,New York State,USA,526,15,watkins_glen,United States Grand Prix,Watkins Glen,203,6,1
1977,1979,1979-10-07,\N,New York State,USA,526,15,watkins_glen,United States Grand Prix,Watkins Glen,163,4,2
1977,1979,1979-10-07,\N,New York State,USA,526,15,watkins_glen,United States Grand Prix,Watkins Glen,202,25,3
1977,1979,1979-10-07,\N,New York State,USA,526,15,watkins_glen,United States Grand Prix,Watkins Glen,173,58,4
1977,1979,1979-10-07,\N,New York State,USA,526,15,watkins_glen,United States Grand Prix,Watkins Glen,233,54,5
1977,1978,1978-01-15,\N,Buenos Aires,Argentina,527,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,207,32,1
1977,1978,1978-01-15,\N,Buenos Aires,Argentina,527,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,182,34,2
1977,1978,1978-01-15,\N,Buenos Aires,Argentina,527,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,221,25,3
1977,1978,1978-01-15,\N,Buenos Aires,Argentina,527,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,231,1,4
1977,1978,1978-01-15,\N,Buenos Aires,Argentina,527,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,238,32,5
1977,1978,1978-01-29,\N,Rio de Janeiro,Brazil,528,2,jacarepagua,Brazilian Grand Prix,Autódromo Internacional Nelson Piquet,199,6,1
1977,1978,1978-01-29,\N,Rio de Janeiro,Brazil,528,2,jacarepagua,Brazilian Grand Prix,Autódromo Internacional Nelson Piquet,224,56,2
1977,1978,1978-01-29,\N,Rio de Janeiro,Brazil,528,2,jacarepagua,Brazilian Grand Prix,Autódromo Internacional Nelson Piquet,182,34,3
1977,1978,1978-01-29,\N,Rio de Janeiro,Brazil,528,2,jacarepagua,Brazilian Grand Prix,Autódromo Internacional Nelson Piquet,207,32,4
1977,1978,1978-01-29,\N,Rio de Janeiro,Brazil,528,2,jacarepagua,Brazilian Grand Prix,Autódromo Internacional Nelson Piquet,223,58,5
1977,1978,1978-03-04,\N,Midrand,South Africa,529,3,kyalami,South African Grand Prix,Kyalami,238,32,1
1977,1978,1978-03-04,\N,Midrand,South Africa,529,3,kyalami,South African Grand Prix,Kyalami,221,25,2
1977,1978,1978-03-04,\N,Midrand,South Africa,529,3,kyalami,South African Grand Prix,Kyalami,187,34,3
1977,1978,1978-03-04,\N,Midrand,South Africa,529,3,kyalami,South African Grand Prix,Kyalami,178,3,4
1977,1978,1978-03-04,\N,Midrand,South Africa,529,3,kyalami,South African Grand Prix,Kyalami,172,27,5
1977,1978,1978-04-02,\N,California,USA,530,4,long_beach,United States Grand Prix West,Long Beach,199,6,1
1977,1978,1978-04-02,\N,California,USA,530,4,long_beach,United States Grand Prix West,Long Beach,207,32,2
1977,1978,1978-04-02,\N,California,USA,530,4,long_beach,United States Grand Prix West,Long Beach,221,25,3
1977,1978,1978-04-02,\N,California,USA,530,4,long_beach,United States Grand Prix West,Long Beach,238,32,4
1977,1978,1978-04-02,\N,California,USA,530,4,long_beach,United States Grand Prix West,Long Beach,172,27,5
